B1,B2,B3,B4,B5,B6,B7,classvalue,sample
0.0624,0.0934,0.1201,0.1287,0.1714,0.2262,0.2546,1,test
0.0624,0.0729,0.0942,0.0922,0.1429,0.2369,0.2726,1,test
0.0656,0.0662,0.0891,0.0814,0.1231,0.2167,0.2436,1,test
0.0656,0.0826,0.1126,0.1106,0.1454,0.1992,0.2168,1,test
0.0631,0.0686,0.0991,0.082,0.1321,0.2188,0.2521,1,test
0.066,0.0757,0.0912,0.087,0.1196,0.1605,0.175,1,test
0.066,0.0771,0.0956,0.0879,0.1245,0.192,0.2127,1,test
0.0662,0.073,0.0981,0.0917,0.1351,0.2058,0.2262,1,test
0.0662,0.0748,0.1064,0.0959,0.1455,0.1934,0.2114,1,test
0.0659,0.0764,0.0978,0.0976,0.1271,0.1557,0.1628,1,test
0.0659,0.0705,0.0907,0.0868,0.1141,0.1479,0.1606,1,test
0.0705,0.0731,0.0893,0.0861,0.1256,0.1682,0.185,1,test
0.0705,0.0765,0.1031,0.1123,0.1632,0.238,0.269,1,test
0.0675,0.0675,0.0998,0.0833,0.1483,0.2208,0.2492,1,test
0.0675,0.0706,0.1022,0.0891,0.1385,0.2181,0.2478,1,test
0.0779,0.0974,0.1226,0.1383,0.1662,0.1976,0.2129,1,test
0.0779,0.0917,0.1165,0.1382,0.1659,0.1759,0.1939,1,test
0.0631,0.0685,0.101,0.0818,0.1349,0.2282,0.2606,1,test
0.066,0.0758,0.0945,0.0899,0.1228,0.1661,0.1852,1,test
0.066,0.0746,0.0938,0.0891,0.1255,0.1618,0.1833,1,test
0.0662,0.0838,0.1011,0.101,0.1343,0.19,0.2066,1,test
0.0662,0.0774,0.1002,0.0977,0.1335,0.1911,0.2118,1,test
0.0659,0.0752,0.097,0.0973,0.1251,0.1198,0.1366,1,test
0.0659,0.0736,0.0927,0.0893,0.1175,0.131,0.1444,1,test
0.0705,0.0651,0.0839,0.0835,0.1111,0.1433,0.1461,1,test
0.0705,0.0793,0.1093,0.1112,0.1474,0.1918,0.2162,1,test
0.0675,0.0748,0.1082,0.0943,0.1466,0.1651,0.1863,1,test
0.0675,0.0827,0.1189,0.1115,0.1532,0.1604,0.1787,1,test
0.0779,0.0988,0.1274,0.1394,0.1645,0.1835,0.1977,1,test
0.0779,0.0912,0.12,0.1342,0.1664,0.1788,0.1883,1,test
0.0678,0.0729,0.1001,0.0849,0.142,0.2419,0.2723,1,test
0.0696,0.0734,0.0954,0.0894,0.1293,0.204,0.2253,1,test
0.0696,0.0739,0.095,0.0891,0.1323,0.207,0.2287,1,test
0.0713,0.0776,0.1064,0.1201,0.1672,0.2301,0.26,1,test
0.0713,0.0707,0.0898,0.0865,0.1183,0.1535,0.1721,1,test
0.072,0.0782,0.1003,0.0937,0.1345,0.1661,0.185,1,test
0.072,0.0698,0.0951,0.0912,0.1237,0.169,0.1883,1,test
0.0673,0.0825,0.1078,0.0985,0.1412,0.1703,0.1919,1,test
0.0673,0.0845,0.1088,0.1048,0.1356,0.1621,0.182,1,test
0.0754,0.0915,0.1194,0.1318,0.157,0.1647,0.1777,1,test
0.0754,0.094,0.1245,0.1435,0.162,0.1701,0.1774,1,test
0.0758,0.0837,0.1103,0.1298,0.1568,0.1616,0.1751,1,test
0.0758,0.0877,0.1148,0.1302,0.1522,0.1545,0.1636,1,test
0.09245,0.1194,0.1381,0.14605,0.17445,0.23215,0.26245,1,test
0.09245,0.1383,0.16645,0.16545,0.20305,0.274,0.30225,1,test
0.0727,0.06,0.08675,0.08105,0.12355,0.25495,0.29965,1,test
0.07985,0.0735,0.102,0.11395,0.17015,0.26185,0.29605,1,test
0.07985,0.12695,0.1488,0.15335,0.1946,0.2768,0.30235,1,test
0.0787,0.06705,0.09095,0.0833,0.1406,0.23385,0.26815,1,test
0.07985,0.04965,0.0776,0.06345,0.1223,0.271,0.3068,1,test
0.07985,0.06225,0.08375,0.07615,0.1124,0.1253,0.14355,1,test
0.0787,0.07355,0.09965,0.09215,0.1263,0.1685,0.1954,1,test
0.0442,0.0571,0.0725,0.0593,0.0892,0.1263,0.1418,2,train
0.0442,0.0576,0.0683,0.0592,0.0908,0.131,0.1432,2,train
0.0368,0.0372,0.0756,0.0402,0.1137,0.2644,0.3047,2,train
0.0384,0.0383,0.0763,0.0428,0.1149,0.2589,0.3067,2,train
0.0454,0.0607,0.0772,0.0633,0.0894,0.1293,0.1451,2,train
0.0454,0.0607,0.0737,0.0616,0.0902,0.1342,0.1426,2,train
0.0396,0.0428,0.0707,0.0472,0.1033,0.2106,0.2466,2,train
0.0454,0.0619,0.0782,0.0642,0.1008,0.1667,0.1849,2,train
0.0454,0.0627,0.0757,0.0619,0.0909,0.1316,0.1507,2,train
0.0454,0.0607,0.0772,0.0633,0.0894,0.1293,0.1451,2,train
0.0454,0.0607,0.0737,0.0616,0.0902,0.1342,0.1426,2,train
0.0454,0.0619,0.0782,0.0642,0.1008,0.1667,0.1849,2,train
0.0454,0.0627,0.0757,0.0619,0.0909,0.1316,0.1507,2,train
0.0396,0.0419,0.071,0.0476,0.1029,0.2129,0.2465,2,train
0.0362,0.0415,0.0765,0.0456,0.1157,0.2533,0.2863,2,train
0.04,0.0476,0.0646,0.0569,0.095,0.1662,0.1858,2,train
0.04,0.0508,0.0652,0.0611,0.0965,0.1588,0.176,2,train
0.0377,0.0502,0.0683,0.0576,0.1005,0.175,0.1962,2,train
0.04,0.0519,0.0639,0.0618,0.0928,0.1434,0.1562,2,train
0.04,0.0525,0.0673,0.064,0.0938,0.1445,0.1568,2,train
0.0377,0.0374,0.0722,0.0434,0.1113,0.2295,0.2725,2,train
0.048,0.05105,0.0848,0.06685,0.13,0.20505,0.22925,2,train
0.048,0.05665,0.08935,0.0737,0.13485,0.2064,0.23425,2,train
0.04425,0.0559,0.08775,0.0763,0.13085,0.2058,0.2276,2,train
0.0364,0.04015,0.08435,0.04675,0.13745,0.28585,0.3258,2,train
0.0364,0.03915,0.08645,0.04745,0.13915,0.29045,0.3316,2,train
0.03875,0.04575,0.08235,0.05685,0.12375,0.214,0.2406,2,train
0.03875,0.0501,0.08565,0.06485,0.11925,0.173,0.191,2,train
0.03875,0.04585,0.0836,0.05805,0.1237,0.21725,0.24675,2,train
0.03875,0.0506,0.0815,0.0697,0.11325,0.16325,0.18615,2,train
0.0477,0.0566,0.08655,0.06975,0.1195,0.16345,0.1785,2,train
0.0535,0.0523,0.08495,0.07225,0.1183,0.16825,0.18575,2,train
0.0535,0.0574,0.0886,0.0767,0.1216,0.1615,0.179,2,train
0.03875,0.0501,0.08565,0.06485,0.11925,0.173,0.191,2,train
0.0477,0.05,0.07955,0.06535,0.1129,0.1684,0.1871,2,train
0.0477,0.05145,0.08225,0.0675,0.11515,0.16505,0.1833,2,train
0.03875,0.0506,0.0815,0.0697,0.11325,0.16325,0.18615,2,train
0.0477,0.0566,0.08655,0.06975,0.1195,0.16345,0.1785,2,train
0.0477,0.0638,0.08735,0.0752,0.1211,0.1607,0.17475,2,train
0.04025,0.0458,0.0783,0.05885,0.1176,0.19945,0.2232,2,train
0.04025,0.04205,0.0782,0.05585,0.1178,0.214,0.2432,2,train
0.0486,0.0545,0.07455,0.06845,0.1107,0.15335,0.1704,2,train
0.0486,0.05735,0.07765,0.0749,0.1148,0.15695,0.17155,2,train
0.05855,0.0579,0.0852,0.07265,0.12285,0.18015,0.20725,2,train
0.0486,0.0521,0.07655,0.06105,0.1132,0.17995,0.201,2,train
0.0486,0.05665,0.081,0.07255,0.1161,0.1606,0.1795,2,train
0.05855,0.06655,0.08765,0.08335,0.1204,0.1667,0.1838,2,train
0.0729,0.0769,0.09675,0.0962,0.12605,0.14875,0.16245,2,train
0.0729,0.09775,0.123,0.127,0.1635,0.19695,0.204,2,train
0.05855,0.0604,0.0862,0.07605,0.1191,0.1637,0.1827,2,train
0.0729,0.0903,0.1104,0.11,0.152,0.18955,0.2047,2,train
0.0729,0.1206,0.15125,0.1686,0.1994,0.23405,0.2471,2,train
0.1003,0.12915,0.1603,0.17915,0.2069,0.21765,0.2282,2,train
0.043,0.0485,0.0784,0.0624,0.11735,0.18805,0.2086,2,train
0.0539,0.0628,0.0889,0.07615,0.11825,0.15795,0.17535,2,train
0.0539,0.0568,0.08815,0.0731,0.1197,0.1642,0.1793,2,train
0.05295,0.04985,0.084,0.0711,0.11745,0.1701,0.1913,2,train
0.0696,0.06355,0.0898,0.07925,0.11835,0.1511,0.15875,2,train
0.0696,0.07285,0.094,0.08745,0.1164,0.14155,0.1473,2,train
0.0431,0.0514,0.0858,0.0795,0.1201,0.1644,0.1815,2,train
0.0431,0.0562,0.0852,0.0719,0.1169,0.1562,0.1733,2,train
0.0566,0.0524,0.0844,0.0761,0.1169,0.1569,0.1703,2,train
0.0566,0.0644,0.0882,0.0813,0.119,0.1482,0.1618,2,train
0.0775,0.07055,0.0926,0.086,0.1236,0.1554,0.16665,2,train
0.0566,0.0607,0.0886,0.0795,0.1179,0.1486,0.1641,2,train
0.0566,0.0694,0.0919,0.0893,0.1195,0.1472,0.1579,2,train
0.0775,0.0784,0.1021,0.09585,0.1263,0.15235,0.162,2,train
0.0541,0.0799,0.0998,0.1072,0.1297,0.1489,0.1606,2,train
0.0541,0.0731,0.09,0.0909,0.1177,0.1346,0.1491,2,train
0.0602,0.0792,0.1005,0.0973,0.1257,0.1454,0.1601,2,train
0.0602,0.0721,0.0907,0.0885,0.1164,0.1408,0.1563,2,train
0.049,0.0681,0.0859,0.0841,0.1143,0.1465,0.1582,2,train
0.0602,0.071,0.0923,0.079,0.1185,0.1588,0.1792,2,train
0.0602,0.0539,0.0786,0.0596,0.113,0.1947,0.221,2,train
0.049,0.0486,0.0753,0.0544,0.1137,0.1992,0.2282,2,train
0.048,0.0562,0.0702,0.0668,0.095,0.1204,0.1326,2,train
0.048,0.0489,0.0721,0.0611,0.1012,0.1562,0.1737,2,train
0.0364,0.0406,0.0708,0.0453,0.1093,0.2405,0.2625,2,train
0.051,0.0611,0.072,0.065,0.0937,0.1182,0.1192,2,train
0.0524,0.0559,0.0743,0.0681,0.0999,0.1356,0.1379,2,train
0.0524,0.0531,0.0778,0.0661,0.0977,0.1435,0.1529,2,train
0.046,0.0482,0.0733,0.0555,0.1041,0.1661,0.189,2,train
0.0524,0.0602,0.0804,0.0654,0.0982,0.1407,0.1512,2,train
0.0524,0.0535,0.0719,0.0637,0.0987,0.1475,0.1627,2,train
0.051,0.0564,0.0701,0.0682,0.0983,0.1373,0.1489,2,train
0.0524,0.0602,0.0804,0.0654,0.0982,0.1407,0.1512,2,train
0.0524,0.0535,0.0719,0.0637,0.0987,0.1475,0.1627,2,train
0.0418,0.0544,0.0764,0.0618,0.1097,0.2011,0.2197,2,train
0.0454,0.0583,0.0822,0.0665,0.1007,0.1658,0.1826,2,train
0.0454,0.0529,0.0705,0.0586,0.1044,0.1708,0.1959,2,train
0.0454,0.0393,0.0734,0.0442,0.114,0.2422,0.2764,2,train
0.0454,0.0409,0.074,0.0455,0.1108,0.2369,0.2605,2,train
0.0401,0.0535,0.07,0.0637,0.1053,0.1757,0.2011,2,train
0.0347,0.0434,0.0728,0.0524,0.1089,0.2033,0.229,2,train
0.0425,0.0575,0.0721,0.0708,0.098,0.1368,0.1531,2,train
0.037,0.0505,0.0704,0.0575,0.0986,0.1593,0.1737,2,train
0.037,0.0404,0.0736,0.0463,0.1174,0.223,0.2557,2,train
0.0425,0.0486,0.0698,0.0575,0.1007,0.1537,0.1782,2,train
0.037,0.044,0.0731,0.0522,0.1093,0.1986,0.2256,2,train
0.037,0.0383,0.0743,0.0419,0.1107,0.2397,0.2705,2,train
0.0428,0.0392,0.0653,0.0445,0.0974,0.1931,0.2192,2,train
0.0446,0.0371,0.0629,0.0391,0.0947,0.1935,0.2262,2,train
0.0472,0.0639,0.0714,0.0702,0.0986,0.1196,0.1253,2,train
0.048,0.0488,0.0703,0.0592,0.1047,0.1724,0.1888,2,train
0.048,0.0376,0.0744,0.0429,0.1138,0.2598,0.3055,2,train
0.0472,0.0584,0.0657,0.0716,0.0941,0.1035,0.1175,2,train
0.048,0.0562,0.0702,0.0668,0.095,0.1204,0.1326,2,train
0.048,0.0489,0.0721,0.0611,0.1012,0.1562,0.1737,2,train
0.0524,0.0559,0.0743,0.0681,0.0999,0.1356,0.1379,2,train
0.0524,0.0531,0.0778,0.0661,0.0977,0.1435,0.1529,2,train
0.0392,0.0461,0.065,0.0508,0.0929,0.1719,0.1997,2,train
0.0392,0.0464,0.0652,0.0514,0.0936,0.1681,0.1964,2,train
0.0432,0.0541,0.0654,0.0557,0.0829,0.1385,0.1541,2,train
0.0432,0.0538,0.0653,0.057,0.0833,0.1403,0.1601,2,train
0.0424,0.0494,0.0637,0.0558,0.0859,0.1334,0.1514,2,train
0.0432,0.0432,0.0681,0.049,0.0966,0.1969,0.2279,2,train
0.0432,0.0515,0.066,0.0574,0.0905,0.1522,0.1756,2,train
0.03655,0.05095,0.06945,0.0542,0.10165,0.186,0.20945,2,train
0.03655,0.05505,0.07575,0.06405,0.10815,0.16265,0.1864,2,train
0.0375,0.04715,0.0726,0.0517,0.1062,0.2138,0.2425,2,train
0.0375,0.047,0.0752,0.05585,0.1127,0.18905,0.2105,2,train
0.0375,0.0421,0.0835,0.04275,0.13105,0.2894,0.33125,2,train
0.0375,0.04055,0.0711,0.04165,0.1062,0.2257,0.26285,2,train
0.046,0.0538,0.0802,0.0667,0.1131,0.1804,0.2045,2,train
0.046,0.0564,0.0755,0.0716,0.1067,0.1202,0.1226,2,train
0.04685,0.05855,0.08295,0.07845,0.1135,0.15095,0.15945,2,train
0.0466,0.06,0.0794,0.0766,0.1058,0.1434,0.1549,2,train
0.0466,0.0555,0.0724,0.074,0.1036,0.1283,0.1356,2,train
0.0466,0.0572,0.0826,0.0729,0.1125,0.1884,0.2096,2,train
0.0466,0.0455,0.0734,0.0528,0.1132,0.2139,0.2421,2,train
0.0476,0.0502,0.0703,0.0576,0.1029,0.173,0.1985,2,train
0.0476,0.054,0.069,0.0652,0.1018,0.1334,0.1556,2,train
0.0425,0.043,0.0833,0.0497,0.1252,0.2724,0.3137,2,train
0.0476,0.0598,0.0795,0.0808,0.113,0.1149,0.1194,2,train
0.0476,0.0573,0.0745,0.0731,0.103,0.1068,0.1153,2,train
0.0399,0.0526,0.0663,0.0641,0.093,0.1429,0.1596,2,train
0.0473,0.0614,0.0835,0.0777,0.1082,0.1141,0.1225,2,train
0.0473,0.057,0.0679,0.0706,0.1013,0.1065,0.1117,2,train
0.0712,0.086,0.1207,0.1069,0.1443,0.1974,0.2091,2,train
0.0749,0.0862,0.1153,0.1283,0.1655,0.2266,0.2551,2,train
0.0749,0.084,0.1141,0.1269,0.1667,0.2264,0.2527,2,train
0.0712,0.0898,0.1167,0.1287,0.167,0.2345,0.2498,2,train
0.0749,0.0907,0.1075,0.1052,0.1431,0.1756,0.1889,2,train
0.0749,0.0869,0.1036,0.1091,0.1389,0.1556,0.168,2,train
0.0589,0.0744,0.1007,0.0926,0.1283,0.1617,0.1731,2,train
0.0486,0.0575,0.0778,0.0627,0.1101,0.1591,0.1843,2,train
0.0385,0.0577,0.0792,0.0653,0.1122,0.1638,0.1868,2,train
0.0486,0.0552,0.0871,0.0753,0.1195,0.1907,0.2098,2,train
0.0486,0.0533,0.0825,0.06,0.1196,0.194,0.2207,2,train
0.0385,0.0412,0.0808,0.051,0.1234,0.2317,0.2564,2,train
0.0499,0.0438,0.0683,0.0449,0.0934,0.1654,0.1863,2,train
0.0384,0.0501,0.0854,0.0579,0.1261,0.2014,0.2241,2,train
0.0335,0.0485,0.0828,0.0564,0.127,0.2036,0.227,2,train
0.0384,0.0547,0.0843,0.0696,0.1193,0.1726,0.189,2,train
0.0384,0.0416,0.0806,0.0561,0.1201,0.2113,0.2326,2,train
0.0408,0.0535,0.0878,0.0661,0.1289,0.2001,0.2251,2,train
0.0408,0.0436,0.0801,0.0544,0.1132,0.1765,0.1953,2,train
0.034,0.0431,0.0656,0.0504,0.0951,0.1818,0.2023,2,train
0.0339,0.0393,0.0694,0.0442,0.105,0.2173,0.2572,2,train
0.0339,0.0448,0.0633,0.0542,0.0959,0.1742,0.1935,2,train
0.0322,0.0417,0.0656,0.0462,0.098,0.1917,0.2126,2,train
0.034,0.0391,0.0681,0.0437,0.1025,0.199,0.2338,2,train
0.034,0.0431,0.0656,0.0504,0.0951,0.1818,0.2023,2,train
0.0339,0.0393,0.0694,0.0442,0.105,0.2173,0.2572,2,train
0.0339,0.0448,0.0633,0.0542,0.0959,0.1742,0.1935,2,train
0.0358,0.04,0.0737,0.0494,0.1093,0.2142,0.254,2,train
0.0417,0.054,0.0717,0.0647,0.097,0.1462,0.1688,2,train
0.0417,0.0521,0.0695,0.0577,0.0968,0.1611,0.18,2,train
0.0466,0.0527,0.0797,0.0581,0.1114,0.2036,0.233,2,train
0.0466,0.041,0.0741,0.0489,0.111,0.2179,0.2486,2,train
0.0403,0.0576,0.0841,0.0733,0.1197,0.1605,0.1779,2,train
0.0403,0.0624,0.0885,0.0848,0.1208,0.1637,0.1852,2,train
0.0431,0.0544,0.0885,0.0695,0.1243,0.1745,0.1965,2,train
0.0451,0.0519,0.07915,0.06595,0.11205,0.15895,0.17635,2,train
0.0406,0.0481,0.0743,0.06005,0.11015,0.1623,0.1793,2,train
0.0406,0.04555,0.0766,0.05405,0.1115,0.17985,0.19825,2,train
0.0451,0.0519,0.07915,0.06595,0.11205,0.15895,0.17635,2,train
0.0451,0.05515,0.07895,0.06915,0.1096,0.13485,0.1485,2,train
0.0512,0.06,0.0829,0.0726,0.0988,0.10215,0.10575,2,train
0.0406,0.04555,0.0766,0.05405,0.1115,0.17985,0.19825,2,train
0.04425,0.04565,0.0878,0.057,0.13015,0.2455,0.2675,2,test
0.0381,0.04505,0.0866,0.0531,0.1276,0.25455,0.28095,2,test
0.04425,0.05165,0.0846,0.06685,0.1247,0.20365,0.22675,2,test
0.0381,0.0501,0.0706,0.0603,0.1128,0.18945,0.214,2,test
0.0381,0.04395,0.0759,0.0531,0.11825,0.21775,0.24845,2,test
0.0347,0.03705,0.08095,0.0462,0.12795,0.27315,0.3102,2,test
0.03485,0.03685,0.0816,0.04545,0.13025,0.28275,0.317,2,test
0.0416,0.0487,0.0669,0.0575,0.0957,0.1712,0.1915,2,test
0.0425,0.0587,0.0732,0.0737,0.0986,0.1369,0.1519,2,test
0.0416,0.0493,0.0676,0.0588,0.0925,0.1434,0.1595,2,test
0.0425,0.0497,0.071,0.0584,0.0975,0.1495,0.1688,2,test
0.0425,0.0486,0.0698,0.0575,0.1007,0.1537,0.1782,2,test
0.0412,0.0432,0.0691,0.051,0.1019,0.1787,0.2083,2,test
0.0428,0.0412,0.068,0.0476,0.0973,0.1868,0.2147,2,test
0.0335,0.051,0.0797,0.0581,0.1157,0.1843,0.2059,2,test
0.0335,0.0485,0.0828,0.0564,0.127,0.2036,0.227,2,test
0.0383,0.0537,0.0757,0.0597,0.106,0.1673,0.1873,2,test
0.0383,0.0508,0.0802,0.0603,0.1183,0.1807,0.1996,2,test
0.0305,0.0369,0.0763,0.0395,0.1207,0.2728,0.3053,3,train
0.0305,0.0374,0.0799,0.0388,0.127,0.2899,0.327,3,train
0.0305,0.0412,0.0769,0.0397,0.1201,0.2872,0.3355,3,train
0.0305,0.0393,0.0758,0.0378,0.1192,0.2684,0.3115,3,train
0.0305,0.0378,0.0768,0.0388,0.1225,0.2713,0.3116,3,train
0.0314,0.037,0.0788,0.04,0.1195,0.2791,0.3187,3,train
0.031,0.0396,0.0788,0.0388,0.1288,0.283,0.3227,3,train
0.035,0.0381,0.0721,0.0444,0.1098,0.244,0.2766,3,train
0.0359,0.0365,0.0759,0.042,0.1175,0.2612,0.2928,3,train
0.0359,0.0385,0.0764,0.0433,0.1173,0.2572,0.2949,3,train
0.035,0.0443,0.0673,0.0509,0.1022,0.2053,0.2432,3,train
0.0359,0.0376,0.0748,0.0438,0.113,0.2444,0.2849,3,train
0.0359,0.0417,0.0748,0.0471,0.1152,0.2397,0.2762,3,train
0.0334,0.0357,0.0804,0.0441,0.1267,0.2834,0.3213,3,train
0.0314,0.0392,0.0753,0.0408,0.1161,0.2796,0.3308,3,train
0.0314,0.0401,0.0756,0.04,0.1178,0.2767,0.3249,3,train
0.0318,0.0395,0.0733,0.0407,0.1145,0.2676,0.3085,3,train
0.0322,0.0397,0.0766,0.0381,0.1223,0.3019,0.3602,3,train
0.0322,0.0406,0.0734,0.04,0.1173,0.2787,0.3252,3,train
0.0317,0.0376,0.0795,0.0386,0.1248,0.2972,0.346,3,train
0.0314,0.0383,0.0766,0.0396,0.1198,0.2822,0.3324,3,train
0.0314,0.0378,0.0787,0.0385,0.1231,0.2892,0.3206,3,train
0.0293,0.0359,0.0771,0.0382,0.1196,0.2876,0.342,3,train
0.0304,0.0379,0.0761,0.0389,0.1173,0.2698,0.3117,3,train
0.0304,0.0363,0.073,0.0376,0.1151,0.262,0.3057,3,train
0.0308,0.0355,0.077,0.0382,0.1216,0.2918,0.3371,3,train
0.0293,0.0323,0.0707,0.0345,0.1113,0.2597,0.3128,3,train
0.0304,0.039,0.076,0.0381,0.1211,0.2659,0.3156,3,train
0.0304,0.0376,0.0705,0.0377,0.1136,0.2565,0.2894,3,train
0.0308,0.0369,0.0761,0.0386,0.1197,0.2855,0.3287,3,train
0.0349,0.0385,0.0809,0.0407,0.1281,0.3039,0.3532,3,train
0.0337,0.0368,0.0808,0.0414,0.1262,0.297,0.3401,3,train
0.0349,0.0423,0.0722,0.0469,0.1094,0.2305,0.2614,3,train
0.0349,0.0385,0.0759,0.0434,0.1203,0.2716,0.3102,3,train
0.0337,0.0359,0.0773,0.0426,0.1222,0.2757,0.3189,3,train
0.04425,0.0496,0.0887,0.06325,0.1282,0.233,0.2597,3,train
0.04425,0.04565,0.0878,0.057,0.13015,0.2455,0.2675,3,train
0.04425,0.0559,0.08775,0.0763,0.13085,0.2058,0.2276,3,train
0.04425,0.05165,0.0846,0.06685,0.1247,0.20365,0.22675,3,train
0.0347,0.0386,0.0813,0.0464,0.12935,0.2656,0.30565,3,train
0.0347,0.03705,0.08095,0.0462,0.12795,0.27315,0.3102,3,train
0.06735,0.068,0.0955,0.1052,0.1531,0.2206,0.2538,3,train
0.0659,0.0794,0.1015,0.1126,0.1554,0.222,0.2532,3,train
0.06735,0.0692,0.09725,0.10535,0.1489,0.21805,0.24895,3,train
0.06735,0.08825,0.11065,0.1147,0.1517,0.1927,0.21,3,train
0.0665,0.08255,0.1074,0.1194,0.16215,0.20805,0.2347,3,train
0.06485,0.08725,0.1103,0.1157,0.14615,0.17935,0.2007,3,train
0.0378,0.0448,0.0678,0.0516,0.1015,0.1852,0.2159,3,train
0.0378,0.0508,0.0655,0.0601,0.1007,0.164,0.1813,3,train
0.0384,0.0394,0.0737,0.0472,0.1173,0.2397,0.2741,3,train
0.0378,0.0466,0.0695,0.0515,0.1022,0.2057,0.24,3,train
0.0378,0.0471,0.0687,0.0551,0.0988,0.1797,0.2009,3,train
0.0322,0.045,0.0645,0.0538,0.0986,0.1675,0.1973,3,train
0.0322,0.0419,0.068,0.0485,0.1018,0.2009,0.2379,3,train
0.034,0.0391,0.0681,0.0437,0.1025,0.199,0.2338,3,train
0.0338,0.0404,0.0676,0.0464,0.0994,0.1942,0.214,3,train
0.0339,0.0393,0.0694,0.0442,0.105,0.2173,0.2572,3,train
0.0308,0.0364,0.0762,0.0409,0.119,0.262,0.2993,3,train
0.031,0.0385,0.0729,0.0433,0.1154,0.2569,0.2903,3,train
0.0338,0.0363,0.0694,0.0416,0.1074,0.2295,0.266,3,train
0.0338,0.0373,0.0707,0.0438,0.1056,0.2215,0.2601,3,train
0.0352,0.0406,0.0786,0.0523,0.1204,0.2178,0.2492,3,train
0.0356,0.0399,0.0821,0.0424,0.1268,0.2525,0.2883,3,train
0.0328,0.0392,0.0814,0.0501,0.1207,0.2233,0.2601,3,train
0.0328,0.0389,0.0806,0.0498,0.1255,0.2365,0.2676,3,train
0.0328,0.0371,0.0789,0.0441,0.121,0.2448,0.2758,3,train
0.0352,0.0406,0.0786,0.0523,0.1204,0.2178,0.2492,3,train
0.0352,0.0401,0.0772,0.0543,0.1189,0.2122,0.2401,3,train
0.0352,0.0388,0.0776,0.0505,0.1244,0.2343,0.2678,3,train
0.0328,0.0389,0.0806,0.0498,0.1255,0.2365,0.2676,3,train
0.0358,0.0399,0.0738,0.0498,0.1135,0.2203,0.251,3,train
0.0358,0.04,0.0737,0.0494,0.1093,0.2142,0.254,3,train
0.0394,0.0406,0.0838,0.0467,0.1299,0.2488,0.2838,3,train
0.0424,0.0475,0.0746,0.0545,0.1116,0.1902,0.2123,3,train
0.0424,0.0417,0.0784,0.0512,0.1152,0.2067,0.2363,3,train
0.0324,0.039,0.0837,0.0472,0.1303,0.2474,0.2761,3,train
0.0372,0.031,0.0612,0.0347,0.0886,0.2146,0.2541,3,train
0.0394,0.0422,0.0819,0.0474,0.1256,0.235,0.2636,3,train
0.0394,0.0406,0.0838,0.0467,0.1299,0.2488,0.2838,3,train
0.0403,0.0517,0.0786,0.0662,0.1112,0.1703,0.1896,3,train
0.0403,0.0576,0.0841,0.0733,0.1197,0.1605,0.1779,3,train
0.0403,0.0435,0.079,0.0548,0.1171,0.2156,0.2457,3,train
0.0403,0.0541,0.0796,0.0688,0.1152,0.1767,0.1987,3,train
0.0403,0.0624,0.0885,0.0848,0.1208,0.1637,0.1852,3,train
0.031,0.0395,0.0777,0.0483,0.1166,0.2331,0.2629,3,train
0.0335,0.0405,0.0772,0.0504,0.1193,0.2493,0.2895,3,train
0.0334,0.0417,0.0764,0.05,0.1199,0.2408,0.2747,3,train
0.0383,0.0434,0.0755,0.0543,0.1119,0.213,0.2481,3,train
0.0323,0.0508,0.088,0.0587,0.1327,0.2231,0.2547,3,train
0.0323,0.0451,0.0875,0.0555,0.1288,0.2326,0.2645,3,train
0.0413,0.0441,0.0809,0.0515,0.1209,0.2096,0.2382,3,train
0.0384,0.0501,0.0854,0.0579,0.1261,0.2014,0.2241,3,train
0.0406,0.0481,0.0743,0.06005,0.11015,0.1623,0.1793,3,train
0.0406,0.0438,0.07805,0.04945,0.11895,0.20455,0.23275,3,train
0.0406,0.04665,0.07555,0.0556,0.1098,0.1727,0.1968,3,train
0.0406,0.04625,0.0764,0.05375,0.11335,0.18265,0.2031,3,train
0.0451,0.0486,0.08425,0.06125,0.12735,0.183,0.20385,3,train
0.0451,0.0522,0.0823,0.0717,0.1196,0.16165,0.17805,3,train
0.0451,0.0519,0.07915,0.06595,0.11205,0.15895,0.17635,3,train
0.0451,0.05515,0.07895,0.06915,0.1096,0.13485,0.1485,3,train
0.0356,0.0514,0.08085,0.06435,0.12365,0.18615,0.21145,3,train
0.0356,0.0333,0.06795,0.0411,0.1074,0.2297,0.2641,3,train
0.03365,0.0386,0.0782,0.04915,0.1237,0.24665,0.2811,3,train
0.03365,0.03795,0.08215,0.0472,0.13395,0.27095,0.3091,3,train
0.0349,0.0385,0.0759,0.0434,0.1203,0.2716,0.3102,3,test
0.0337,0.0359,0.0773,0.0426,0.1222,0.2757,0.3189,3,test
0.0309,0.0372,0.0781,0.0392,0.1233,0.2729,0.3136,3,test
0.0312,0.0363,0.0783,0.0406,0.1213,0.2816,0.3203,3,test
0.0312,0.0435,0.0711,0.0492,0.1129,0.2333,0.2655,3,test
0.0312,0.0367,0.0778,0.0396,0.1216,0.2707,0.3142,3,test
0.0352,0.0352,0.0683,0.0408,0.1018,0.2086,0.2408,3,test
0.0352,0.0327,0.0636,0.0366,0.0977,0.2186,0.251,3,test
0.0352,0.0406,0.0786,0.0523,0.1204,0.2178,0.2492,3,test
